Hour of Victory,Tiro em primeira pessoa,nFusion,Midway Games,25 de junho de 2007,29 de junho de 2007,Não lançado,22 de novembro de 2013
How to Train Your Dragon,Ação & Aventura,Étranges Libellules,Activision,23 de março de 2010,26 de março de 2010,Não lançado,22 de novembro de 2013
How to Train Your Dragon 2,Ação & Aventura,Little Orbit,Torus Games,13 de junho de 2014,13 de junho de 2014,Não lançado,22 de novembro de 2013
Hunted: The Demon's Forge,Ação,InXile Entertainment,Bethesda Softworks,31 de maio de 2011,3 de junho de 2011,25 de agosto de 2011,22 de novembro de 2013
Ice Age: Dawn of the Dinosaurs,Plataforma,Eurocom,Activision,30 de junho de 2009,26 de junho de 2009,Não lançado,22 de novembro de 2013
IL-2 Sturmovik: Birds of Prey,Simulador de combate aéreo,Gaijin Entertainment,1C Company,8 de setembro de 2009,4 de setembro de 2009,Não lançado,22 de novembro de 2013
Import Tuner Challenge[nota 25],Corrida,Genki,Ubisoft,26 de setembro de 2006,6 de outubro de 2006,27 de julho de 2006,22 de novembro de 2013
Indianapolis 500 Evolution,Corrida,Brain in a Jar,Destineer,30 de setembro de 2009,30 de setembro de 2009,Não lançado,22 de novembro de 2013
Infernal: Hell's Vengeance,"Tiro em terceira pessoa, Ação e aventura",Metropolis Software,Playlogic Entertainment,30 de junho de 2009,28 de agosto de 2009,24 de dezembro de 2009,22 de novembro de 2013
Infinite Undiscovery,RPG de ação,tri-Ace,Microsoft Game Studios,2 de setembro de 2008,5 de setembro de 2008,11 de setembro de 2008,22 de novembro de 2013
Injustice: Gods Among Us,Luta,NetherRealm Studios,Warner Bros. Interactive Entertainment,16 de abril de 2013,19 de abril de 2013,Não lançado,22 de novembro de 2013
Instant Brain,Aventura,CAVE,CAVE,Não lançado,Não lançado,10 de novembro de 2011,22 de novembro de 2013
Inversion,Tiro em terceira pessoa,Saber Interactive,Namco Bandai Games,5 de junho de 2012,8 de junho de 2012,Não lançado,22 de novembro de 2013
Iron Man,Ação,Secret Level,Sega,2 de maio de 2008,2 de maio de 2008,Não lançado,22 de novembro de 2013
Iron Man 2,Ação & Aventura,Sega Studio USA,Sega,27 de abril de 2010,4 de maio de 2010,Não lançado,22 de novembro de 2013
Iron Sky: Invasion,Simulador espacial,Reality Pump Studios,TopWare Interactive,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
The Jackbox Party Pack,Jogo em grupo,Jackbox Games,Jackbox Games,19 de novembro de 2014,19 de novembro de 2014,Não lançado,19 de novembro de 2014
James Bond 007: Blood Stone,Tiro em terceira pessoa,Bizarre Creations,Activision,2 de novembro de 2010,5 de novembro de 2010,13 de janeiro de 2011,3 de novembro de 2010
James Cameron's Avatar: The Game,"Tiro em terceira pessoa, Ação e aventura",Ubisoft Montreal,"Ubisoft, Lightstorm Entertainment, 20th Century Fox Games",1 de dezembro de 2009,1 de dezembro de 2009,1 de dezembro de 2009,22 de novembro de 2013
JASF: Jane's Advanced Strike Fighters,Simulador de combate aéreo,Trickstar Games,Maximum Games,18 de outubro de 2011,28 de novembro de 2011,Não lançado,22 de novembro de 2013
Jimmie Johnson's Anything with an Engine,Corrida,Isopod Labs,Autumn Games,1 de novembro de 2011,1 de novembro de 2011,Não lançado,22 de novembro de 2013
Jonah Lomu Rugby Challenge,Esporte,Tru Blu Entertainment,Tru Blu Entertainment,18 de outubro de 2011,18 de outubro de 2011,Não lançado,22 de novembro de 2013
Juiced 2: Hot Import Nights[nota 26],Corrida,Juice Games,THQ,17 de setembro de 2007,28 de setembro de 2007,17 de janeiro de 2008,22 de novembro de 2013
Jumper: Griffin's Story,Ação,Brash Entertainment,Warner Bros. Interactive Entertainment,12 de fevereiro de 2008,22 de fevereiro de 2008,Não lançado,22 de novembro de 2013
Jurassic Park: The Game,Aventura gráfica,Telltale Games,Telltale Games,15 de novembro de 2011,15 de novembro de 2011,Não lançado,22 de novembro de 2013
Jurassic: The Hunted,Tiro em primeira pessoa,Cauldron,Activision,3 de novembro de 2009,3 de novembro de 2009,Não lançado,22 de novembro de 2013
Just Cause,"Tiro em terceira pessoa, Ação e aventura, Mundo aberto",Avalanche Studios,Eidos Interactive,27 de setembro de 2006,22 de setembro de 2006,8 de novembro de 2006,22 de novembro de 2013
Just Cause 2,"Tiro em terceira pessoa, Ação e aventura, Mundo aberto",Avalanche Studios,Eidos Interactive,23 de março de 2010,26 de março de 2010,10 de maio de 2010,22 de novembro de 2013
Kane & Lynch 2: Dog Days,Tiro em terceira pessoa,IO Interactive,Eidos Interactive,17 de agosto de 2010,20 de agosto de 2010,Não lançado,22 de novembro de 2013
Kane & Lynch: Dead Men,Tiro em terceira pessoa,IO Interactive,Eidos Interactive,14 de novembro de 2007,23 de novembro de 2007,10 de julho de 2008,22 de novembro de 2013
Karaoke Revolution,Música,Blitz Games,Konami,24 de novembro de 2009,12 de fevereiro de 2010,Não lançado,22 de novembro de 2013
Karaoke Revolution Glee: Volume 3,Música,Blitz Games,Konami,22 de novembro de 2011,22 de novembro de 2011,Não lançado,22 de novembro de 2013
Karaoke Revolution Presents: American Idol Encore,Música,Blitz Games,Konami,5 de fevereiro de 2008,5 de fevereiro de 2008,Não lançado,22 de novembro de 2013
Karaoke Revolution Presents: American Idol Encore 2,Música,Blitz Games,Konami,18 de novembro de 2008,18 de novembro de 2008,Não lançado,22 de novembro de 2013
Kengo: Legend of the 9,Luta,Genki,Majesco Entertainment,11 de setembro de 2007,16 de novembro de 2007,7 de setembro de 2007,22 de novembro de 2013
Ketsui: Kizuna Jigoku Tachi EXTRA,Shoot 'em up,Cave,5pb.,Não lançado,Não lançado,22 de abril de 2010,22 de novembro de 2013
Kick-Ass 2,Ação & Beat 'em up,Freedom Factory,UIG Entertainment,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Killer is Dead,"Ação, Hack and slash",Grasshopper Manufacture,"Xseed GamesNA, Deep SilverPAL EU, Kadokawa GamesJP",27 de agosto de 2013,30 de agosto de 2013,1 de agosto de 2013,22 de novembro de 2013
Kingdom Under Fire: Circle of Doom,RPG de ação,Blueside,Microsoft Game Studios,8 de janeiro de 2008,1 de fevereiro de 2008,13 de dezembro de 2007,22 de novembro de 2013
Kingdoms of Amalur: Reckoning,"RPG de ação, Mundo aberto","38 Studios, Big Huge Games",Electronic Arts,7 de fevereiro de 2012,10 de fevereiro de 2012,Não lançado,22 de novembro de 2013
King's Quest: The Complete Collection,Point and Click,Sierra,Sierra Studios,18 de outubro de 2016,18 de outubro de 2016,Não lançado,22 de novembro de 2013
Knights Contract,Ação & Aventura,Game Republic,Namco Bandai Games,22 de fevereiro de 2011,25 de fevereiro de 2011,Não lançado,22 de novembro de 2013
Konami Classics Vol. 1,Compilação,Konami,Konami,15 de dezembro de 2009,15 de dezembro de 2009,Não lançado,22 de novembro de 2013
Konami Classics Vol. 2,Compilação,Konami,Konami,15 de dezembro de 2009,15 de dezembro de 2009,Não lançado,22 de novembro de 2013
Kung Fu Panda,"Ação & Aventura, Plataforma",Luxoflux,Activision,3 de junho de 2008,27 de junho de 2008,Não lançado,22 de novembro de 2013
L.A. Noire,"Tiro em terceira pessoa, Ação e aventura, Mundo aberto",Team Bondi,Rockstar Games,17 de maio de 2011,20 de maio de 2011,7 de julho de 2011,22 de novembro de 2013
Left 4 Dead,"Tiro em primeira pessoa, Survival Horror",Valve Corporation,Electronic Arts,17 de novembro de 2008,21 de novembro de 2008,22 de janeiro de 2009,22 de novembro de 2013
Left 4 Dead 2,"Tiro em primeira pessoa, Survival Horror",Valve Corporation,Electronic Arts,17 de novembro de 2009,20 de novembro de 2009,19 de novembro de 2009,22 de novembro de 2013
Legend of the Guardians: The Owls of Ga'Hoole,Simulador de combate aéreo,Krome Studios,Warner Bros. Interactive,14 de setembro de 2010,8 de outubro de 2010,Não lançado,22 de novembro de 2013
Legendary,Tiro em primeira pessoa,Spark Unlimited,Gamecock Media Group,21 de outubro de 2008,24 de outubro de 2008,Não lançado,22 de novembro de 2013
Legends of War,Tiro em primeira pessoa,"Enigma Software Productions, Slitherine Software",Maximum Games,20 de novembro de 2012,20 de novembro de 2012,Não lançado,22 de novembro de 2013
LEGO Batman 2: DC Super Heroes,"Ação & Aventura, Plataforma",Traveller's Tales,Warner Bros. Interactive Entertainment,19 de junho de 2012,22 de junho de 2012,Não lançado,22 de novembro de 2013
LEGO Batman 3: Beyond Gotham,"Ação & Aventura, Plataforma",Traveller's Tales,Warner Bros. Interactive Entertainment,11 de novembro de 2014,14 de novembro de 2014,Não lançado,22 de novembro de 2013
LEGO Batman: The Videogame,Ação & Aventura,Traveller's Tales,Warner Bros. Interactive Entertainment,23 de setembro de 2008,31 de outubro de 2008,18 de dezembro de 2008,22 de novembro de 2013
Lego Dimensions,"Ação & Aventura, Plataforma",Traveller's Tales,Warner Bros. Interactive Entertainment,27 de setembro de 2015,29 de setembro de 2015,Não lançado,22 de novembro de 2013
LEGO Harry Potter: Years 1–4,"Ação & Aventura, Plataforma",Traveller's Tales,Warner Bros. Interactive Entertainment,29 de junho de 2010,25 de junho de 2010,Não lançado,22 de novembro de 2013
LEGO Harry Potter: Years 5–7,"Ação & Aventura, Plataforma",Traveller's Tales,Warner Bros. Interactive Entertainment,11 de novembro de 2011,18 de novembro de 2011,Não lançado,22 de novembro de 2013
LEGO Indiana Jones 2: The Adventure Continues,"Ação & Aventura, Plataforma",Traveller's Tales,LucasArts,17 de novembro de 2009,20 de novembro de 2009,Não lançado,22 de novembro de 2013
LEGO Indiana Jones: The Original Adventures,"Ação & Aventura, Plataforma",Traveller's Tales,LucasArts,3 de junho de 2008,6 de junho de 2008,11 de dezembro de 2008,22 de novembro de 2013
LEGO Jurassic World,"Ação & Aventura, Plataforma",Traveller's Tales,Warner Bros. Interactive Entertainment,25 de junho de 2015,25 de junho de 2015,Não lançado,22 de novembro de 2013
LEGO Marvel Super Heroes,"Ação & Aventura, Plataforma",TT Games,Warner Bros. Interactive Entertainment,22 de outubro de 2013,15 de novembro de 2013,Não lançado,22 de novembro de 2013
LEGO Pirates of the Caribbean: The Video Game,"Ação & Aventura, Plataforma",Traveller's Tales,Disney Interactive Studios,10 de maio de 2011,13 de maio de 2011,Não lançado,22 de novembro de 2013
LEGO Rock Band,Música,"Harmonix Music Systems, Traveller's Tales","Warner Bros. Interactive Entertainment, MTV Games",3 de novembro de 2009,27 de novembro de 2009,Não lançado,22 de novembro de 2013
LEGO Star Wars II: The Original Trilogy,"Ação & Aventura, Plataforma",Traveller's Tales,LucasArts,12 de setembro de 2006,11 de setembro de 2006,Não lançado,22 de novembro de 2013
LEGO Star Wars III: The Clone Wars,"Ação & Aventura, Plataforma",Traveller's Tales,LucasArts,15 de fevereiro de 2011,18 de fevereiro de 2011,Não lançado,22 de novembro de 2013
LEGO Star Wars: The Complete Saga,"Ação & Aventura, Plataforma",Traveller's Tales,LucasArts,6 de novembro de 2007,9 de novembro de 2007,Não lançado,22 de novembro de 2013
Lego Star Wars: The Force Awakens,"Ação & Aventura, Plataforma",Traveller's Tales,Warner Bros. Interactive Entertainment,28 de junho de 2016,28 de junho de 2016,Não lançado,22 de novembro de 2013
LEGO The Hobbit,"Ação & Aventura, RPG de ação, Plataforma",Traveller's Tales,"Warner Bros. Interactive Entertainment, MGM Interactive",8 de abril de 2014,11 de abril de 2014,Não lançado,22 de novembro de 2013
LEGO The Lord of the Rings,"Ação & Aventura, RPG de ação, Plataforma",Traveller's Tales,Warner Bros. Interactive Entertainment,30 de novembro de 2012,23 de novembro de 2012,Não lançado,22 de novembro de 2013
Leisure Suit Larry: Box Office Bust,Aventura,Team17,Sierra Entertainment,31 de março de 2009,27 de março de 2009,Não lançado,22 de novembro de 2013
Lightning Returns: Final Fantasy XIII,RPG eletrônico,tri-Ace,Square Enix,11 de fevereiro de 2014,14 de fevereiro de 2014,21 de novembro de 2013,22 de novembro de 2013
Lips,Música,iNiS,Microsoft Game Studios,11 de novembro de 2008,21 de novembro de 2008,Não lançado,22 de novembro de 2013
Lips: Canta en Español,Música,iNiS,Microsoft Game Studios,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Lips: I Love the 80's,Música,iNiS,Microsoft Game Studios,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Lips: Number One Hits,Música,iNiS,Microsoft Game Studios,20 de outubro de 2009,23 de outubro de 2009,Não lançado,22 de novembro de 2013
Lips: Party Classics,Música,iNiS,Microsoft Game Studios,4 de março de 2010,26 de fevereiro de 2010,Não lançado,22 de novembro de 2013
Little League World Series Baseball 2010,Esportes,NOW Production,Activision,13 de julho de 2010,13 de julho de 2010,Não lançado,22 de novembro de 2013
LMA Manager 2007,Gestão desportiva,Codemasters,Codemasters,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Lollipop Chainsaw,Hack and slash,Grasshopper Manufacture,Warner Bros. Interactive Entertainment,12 de junho de 2012,15 de junho de 2012,14 de junho de 2012,22 de novembro de 2013
London 2012: The Official Video Game,Esportes,Sega Studios Australia,Sega,26 de junho de 2012,28 de junho de 2012,Não lançado,22 de novembro de 2013
Looney Tunes: Acme Arsenal,Ação & Aventura,Redtribe,Warner Bros. Interactive Entertainment,9 de outubro de 2007,30 de novembro de 2007,Não lançado,22 de novembro de 2013
Lost Odyssey,RPG eletrônico,Mistwalker,Microsoft Game Studios,12 de fevereiro de 2008,29 de fevereiro de 2008,6 de dezembro de 2007,22 de novembro de 2013
Lost Planet 2,Tiro em terceira pessoa,Capcom,Capcom,18 de maio de 2010,11 de maio de 2010,20 de maio de 2010,22 de novembro de 2013
Lost Planet 3,Tiro em terceira pessoa,Spark Unlimited,Capcom,27 de agosto de 2013,30 de agosto de 2013,29 de agosto de 2013,22 de novembro de 2013
Lost Planet: Extreme Condition,Tiro em terceira pessoa,Capcom,Capcom,12 de janeiro de 2007,12 de janeiro de 2007,21 de dezembro de 2006,22 de novembro de 2013
Lost: Via Domus,Ação & Aventura,Ubisoft Montreal,Ubisoft,26 de fevereiro de 2008,29 de fevereiro de 2008,Não lançado,22 de novembro de 2013
Love Football,Esportes,Namco Bandai Games,Namco Bandai Games,Não lançado,Não lançado,18 de maio de 2006,22 de novembro de 2013
Lucha Libre AAA 2010: Héroes del Ring,Esportes,Immersion Software,Sabarasa Studios,12 de outubro de 2010,12 de outubro de 2010,Não lançado,22 de novembro de 2013
Madagascar 3: The Video Game,"Ação & Aventura, Plataforma",Monkey Bar Games,D3 Publisher,5 de junho de 2012,12 de outubro de 2012,Não lançado,22 de novembro de 2013
Madagascar Kartz,Corrida,Sidhe Interactive,Activision,23 de outubro de 2009,6 de novembro de 2009,Não lançado,22 de novembro de 2013
Madagascar: Escape 2 Africa,Ação,Papaya Studio,Activision,4 de novembro de 2008,28 de novembro de 2008,Não lançado,22 de novembro de 2013
Madden NFL 06,Esportes,EA Tiburon,EA Sports,22 de novembro de 2005[1],2 de dezembro de 2005,Não lançado,Não lançado
Madden NFL 07,Esportes,EA Tiburon,EA Sports,22 de agosto de 2006,8 de setembro de 2006,21 de dezembro de 2006,22 de novembro de 2013
Madden NFL 08,Esportes,EA Tiburon,EA Sports,14 de agosto de 2007,31 de agosto de 2007,20 de setembro de 2007,22 de novembro de 2013
Madden NFL 09,Esportes,EA Tiburon,EA Sports,12 de agosto de 2008,15 de agosto de 2008,20 de setembro de 2008,22 de novembro de 2013
Madden NFL 10,Esportes,EA Tiburon,EA Sports,14 de agosto de 2009,14 de agosto de 2009,Não lançado,22 de novembro de 2013
Madden NFL 11,Esportes,EA Tiburon,EA Sports,10 de agosto de 2010,13 de agosto de 2010,Não lançado,22 de novembro de 2013
Madden NFL 12,Esportes,EA Tiburon,EA Sports,30 de agosto de 2011,2 de setembro de 2011,Não lançado,22 de novembro de 2013
Madden NFL 13,Esportes,EA Tiburon,EA Sports,28 de agosto de 2012,31 de agosto de 2012,Não lançado,22 de novembro de 2013
Madden NFL 15,Esportes,EA Tiburon,EA Sports,26 de agosto de 2014,29 de agosto de 2014,Não lançado,22 de novembro de 2013
Madden NFL 16,Esportes,EA Tiburon,EA Sports,25 de agosto de 2015,29 de agosto de 2015,Não lançado,22 de novembro de 2013
Madden NFL 17,Esportes,EA Tiburon,EA Sports,23 de agosto de 2016,23 de agosto de 2016,Não lançado,22 de novembro de 2013
Madden NFL 25,Esportes,EA Tiburon,EA Sports,27 de agosto de 2013,30 de agosto de 2013,Não lançado,22 de novembro de 2013
Mafia II,"Tiro em terceira pessoa, Ação e aventura",2K Czech,2K Games,24 de agosto de 2010,27 de agosto de 2010,Não lançado,22 de novembro de 2013
MagnaCarta II,RPG eletrônico,Softmax,Banpresto,13 de outubro de 2009,16 de outubro de 2009,6 de agosto de 2009,22 de novembro de 2013
Majin and the Forsaken Kingdom,"Ação & Aventura, Puzzle, Plataforma",Game Republic,Namco Bandai Games,23 de novembro de 2010,26 de novembro de 2010,20 de janeiro de 2011,22 de novembro de 2013
Major League Baseball 2K10,Esportes,Visual Concepts,2K Sports,2 de março de 2010,2 de março de 2010,Não lançado,22 de novembro de 2013
Major League Baseball 2K11,Esportes,Visual Concepts,2K Sports,8 de março de 2011,8 de março de 2011,Não lançado,22 de novembro de 2013
Major League Baseball 2K12,Esportes,Visual Concepts,2K Sports,6 de março de 2012,6 de março de 2012,Não lançado,22 de novembro de 2013
Major League Baseball 2K13,Esportes,Visual Concepts,2K Sports,5 de março de 2013,5 de março de 2013,Não lançado,22 de novembro de 2013
